Estacion,Categoria,Valor Categoria,AOD,Min,Max
LosChillos,IQCA_7,Incorrecto,AOD_media,0.087,0.563
LosChillos,IQCA_7,Incorrecto,AOD_mediana,0.091,0.569
LosChillos,IQCA_7,Incorrecto,AOD_moda,0.088,0.551
LosChillos,IQCA_14,Incorrecto,AOD_media,0.087,0.563
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.091,0.569
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.088,0.551
LosChillos,IQCA_18,Incorrecto,AOD_media,0.087,0.563
LosChillos,IQCA_18,Incorrecto,AOD_mediana,0.091,0.569
LosChillos,IQCA_18,Incorrecto,AOD_moda,0.088,0.551
ElCamal,IQCA,Incorrecto,AOD_media,0.103,0.591
ElCamal,IQCA,Incorrecto,AOD_mediana,0.102,0.591
ElCamal,IQCA,Incorrecto,AOD_moda,0.097,0.591
ElCamal,IQCA_1,Incorrecto,AOD_media,0.103,0.591
ElCamal,IQCA_1,Incorrecto,AOD_mediana,0.102,0.591
ElCamal,IQCA_1,Incorrecto,AOD_moda,0.097,0.591
ElCamal,IQCA_7,Incorrecto,AOD_media,0.103,0.591
ElCamal,IQCA_7,Incorrecto,AOD_mediana,0.102,0.591
ElCamal,IQCA_7,Incorrecto,AOD_moda,0.097,0.591
ElCamal,IQCA_14,Incorrecto,AOD_media,0.103,0.591
ElCamal,IQCA_14,Incorrecto,AOD_mediana,0.102,0.591
ElCamal,IQCA_14,Incorrecto,AOD_moda,0.097,0.591
ElCamal,IQCA_18,Incorrecto,AOD_media,0.103,0.591
ElCamal,IQCA_18,Incorrecto,AOD_mediana,0.102,0.591
ElCamal,IQCA_18,Incorrecto,AOD_moda,0.097,0.591
