Estacion,Categoria,Valor Categoria,AOD,Min,Max
Tumbaco,IQCA,Deseable,AOD_media,0.107,0.615
Tumbaco,IQCA,Deseable,AOD_mediana,0.103,0.615
Tumbaco,IQCA,Deseable,AOD_moda,0.078,0.615
Tumbaco,IQCA_1,Deseable,AOD_media,0.107,0.615
Tumbaco,IQCA_1,Deseable,AOD_mediana,0.103,0.615
Tumbaco,IQCA_1,Deseable,AOD_moda,0.078,0.615
Tumbaco,IQCA_1,Precaucion,AOD_media,0.388,0.388
Tumbaco,IQCA_1,Precaucion,AOD_mediana,0.371,0.371
Tumbaco,IQCA_1,Precaucion,AOD_moda,0.359,0.359
Tumbaco,IQCA_7,Deseable,AOD_media,0.107,0.615
Tumbaco,IQCA_7,Deseable,AOD_mediana,0.103,0.615
Tumbaco,IQCA_7,Deseable,AOD_moda,0.078,0.615
Tumbaco,IQCA_7,Aceptable,AOD_media,0.161,0.574
Tumbaco,IQCA_7,Aceptable,AOD_mediana,0.152,0.575
Tumbaco,IQCA_7,Aceptable,AOD_moda,0.112,0.575
Tumbaco,IQCA_7,Incorrecto,AOD_media,0.242,0.242
Tumbaco,IQCA_7,Incorrecto,AOD_mediana,0.237,0.237
Tumbaco,IQCA_7,Incorrecto,AOD_moda,0.214,0.214
Tumbaco,IQCA_14,Deseable,AOD_media,0.107,0.615
Tumbaco,IQCA_14,Deseable,AOD_mediana,0.103,0.615
Tumbaco,IQCA_14,Deseable,AOD_moda,0.078,0.615
Tumbaco,IQCA_14,Aceptable,AOD_media,0.366,0.366
Tumbaco,IQCA_14,Aceptable,AOD_mediana,0.356,0.356
Tumbaco,IQCA_14,Aceptable,AOD_moda,0.327,0.327
Tumbaco,IQCA_14,Incorrecto,AOD_media,0.216,0.216
Tumbaco,IQCA_14,Incorrecto,AOD_mediana,0.222,0.222
Tumbaco,IQCA_14,Incorrecto,AOD_moda,0.236,0.236
Tumbaco,IQCA_18,Deseable,AOD_media,0.107,0.615
Tumbaco,IQCA_18,Deseable,AOD_mediana,0.103,0.615
Tumbaco,IQCA_18,Deseable,AOD_moda,0.078,0.615
Tumbaco,IQCA_18,Aceptable,AOD_media,0.189,0.483
Tumbaco,IQCA_18,Aceptable,AOD_mediana,0.195,0.483
Tumbaco,IQCA_18,Aceptable,AOD_moda,0.112,0.483
Tumbaco,IQCA_18,Incorrecto,AOD_media,0.298,0.298
Tumbaco,IQCA_18,Incorrecto,AOD_mediana,0.3,0.3
Tumbaco,IQCA_18,Incorrecto,AOD_moda,0.322,0.322
Guamani,IQCA,Deseable,AOD_media,0.143,0.578
Guamani,IQCA,Deseable,AOD_mediana,0.144,0.578
Guamani,IQCA,Deseable,AOD_moda,0.084,0.577
Guamani,IQCA,Aceptable,AOD_media,0.395,0.395
Guamani,IQCA,Aceptable,AOD_mediana,0.387,0.387
Guamani,IQCA,Aceptable,AOD_moda,0.384,0.384
Guamani,IQCA_1,Deseable,AOD_media,0.143,0.578
Guamani,IQCA_1,Deseable,AOD_mediana,0.144,0.578
Guamani,IQCA_1,Deseable,AOD_moda,0.084,0.577
Guamani,IQCA_1,Aceptable,AOD_media,0.396,0.396
Guamani,IQCA_1,Aceptable,AOD_mediana,0.436,0.436
Guamani,IQCA_1,Aceptable,AOD_moda,0.442,0.442
Guamani,IQCA_7,Deseable,AOD_media,0.143,0.578
Guamani,IQCA_7,Deseable,AOD_mediana,0.144,0.578
Guamani,IQCA_7,Deseable,AOD_moda,0.084,0.577
Guamani,IQCA_7,Aceptable,AOD_media,0.235,0.525
Guamani,IQCA_7,Aceptable,AOD_mediana,0.233,0.52
Guamani,IQCA_7,Aceptable,AOD_moda,0.194,0.51
Guamani,IQCA_7,Precaucion,AOD_media,0.395,0.395
Guamani,IQCA_7,Precaucion,AOD_mediana,0.387,0.387
Guamani,IQCA_7,Precaucion,AOD_moda,0.384,0.384
Guamani,IQCA_14,Deseable,AOD_media,0.143,0.578
Guamani,IQCA_14,Deseable,AOD_mediana,0.144,0.578
Guamani,IQCA_14,Deseable,AOD_moda,0.084,0.577
Guamani,IQCA_14,Aceptable,AOD_media,0.152,0.497
Guamani,IQCA_14,Aceptable,AOD_mediana,0.176,0.504
Guamani,IQCA_14,Aceptable,AOD_moda,0.102,0.51
Guamani,IQCA_14,Incorrecto,AOD_media,0.435,0.435
Guamani,IQCA_14,Incorrecto,AOD_mediana,0.436,0.436
Guamani,IQCA_14,Incorrecto,AOD_moda,0.436,0.436
Guamani,IQCA_18,Deseable,AOD_media,0.143,0.578
Guamani,IQCA_18,Deseable,AOD_mediana,0.144,0.578
Guamani,IQCA_18,Deseable,AOD_moda,0.084,0.577
Guamani,IQCA_18,Aceptable,AOD_media,0.228,0.499
Guamani,IQCA_18,Aceptable,AOD_mediana,0.222,0.514
Guamani,IQCA_18,Aceptable,AOD_moda,0.21,0.574
Cotocollao,IQCA,Deseable,AOD_media,0.094,0.597
Cotocollao,IQCA,Deseable,AOD_mediana,0.097,0.597
Cotocollao,IQCA,Deseable,AOD_moda,0.098,0.597
Cotocollao,IQCA,Precaucion,AOD_media,0.244,0.244
Cotocollao,IQCA,Precaucion,AOD_mediana,0.229,0.229
Cotocollao,IQCA,Precaucion,AOD_moda,0.174,0.174
Cotocollao,IQCA_1,Deseable,AOD_media,0.094,0.597
Cotocollao,IQCA_1,Deseable,AOD_mediana,0.097,0.597
Cotocollao,IQCA_1,Deseable,AOD_moda,0.098,0.597
Cotocollao,IQCA_1,Aceptable,AOD_media,0.322,0.437
Cotocollao,IQCA_1,Aceptable,AOD_mediana,0.298,0.44
Cotocollao,IQCA_1,Aceptable,AOD_moda,0.259,0.447
Cotocollao,IQCA_1,Alerta,AOD_media,0.244,0.244
Cotocollao,IQCA_1,Alerta,AOD_mediana,0.229,0.229
Cotocollao,IQCA_1,Alerta,AOD_moda,0.174,0.174
Cotocollao,IQCA_1,Incorrecto,AOD_media,0.272,0.272
Cotocollao,IQCA_1,Incorrecto,AOD_mediana,0.254,0.254
Cotocollao,IQCA_1,Incorrecto,AOD_moda,0.399,0.399
Cotocollao,IQCA_7,Deseable,AOD_media,0.188,0.597
Cotocollao,IQCA_7,Deseable,AOD_mediana,0.192,0.597
Cotocollao,IQCA_7,Deseable,AOD_moda,0.098,0.597
Cotocollao,IQCA_7,Aceptable,AOD_media,0.149,0.593
Cotocollao,IQCA_7,Aceptable,AOD_mediana,0.149,0.592
Cotocollao,IQCA_7,Aceptable,AOD_moda,0.112,0.591
Cotocollao,IQCA_7,Precaucion,AOD_media,0.094,0.534
Cotocollao,IQCA_7,Precaucion,AOD_mediana,0.097,0.542
Cotocollao,IQCA_7,Precaucion,AOD_moda,0.105,0.552
Cotocollao,IQCA_7,Incorrecto,AOD_media,0.272,0.272
Cotocollao,IQCA_7,Incorrecto,AOD_mediana,0.254,0.254
Cotocollao,IQCA_7,Incorrecto,AOD_moda,0.399,0.399
Cotocollao,IQCA_14,Deseable,AOD_media,0.094,0.597
Cotocollao,IQCA_14,Deseable,AOD_mediana,0.097,0.597
Cotocollao,IQCA_14,Deseable,AOD_moda,0.098,0.597
Cotocollao,IQCA_14,Aceptable,AOD_media,0.244,0.354
Cotocollao,IQCA_14,Aceptable,AOD_mediana,0.229,0.333
Cotocollao,IQCA_14,Aceptable,AOD_moda,0.174,0.569
Cotocollao,IQCA_14,Incorrecto,AOD_media,0.286,0.527
Cotocollao,IQCA_14,Incorrecto,AOD_mediana,0.28,0.533
Cotocollao,IQCA_14,Incorrecto,AOD_moda,0.242,0.552
Cotocollao,IQCA_18,Deseable,AOD_media,0.094,0.597
Cotocollao,IQCA_18,Deseable,AOD_mediana,0.097,0.597
Cotocollao,IQCA_18,Deseable,AOD_moda,0.098,0.597
Cotocollao,IQCA_18,Aceptable,AOD_media,0.477,0.586
Cotocollao,IQCA_18,Aceptable,AOD_mediana,0.476,0.592
Cotocollao,IQCA_18,Aceptable,AOD_moda,0.467,0.591
Cotocollao,IQCA_18,Incorrecto,AOD_media,0.286,0.357
Cotocollao,IQCA_18,Incorrecto,AOD_mediana,0.28,0.36
Cotocollao,IQCA_18,Incorrecto,AOD_moda,0.242,0.411
Belisario,IQCA,Deseable,AOD_media,0.119,0.589
Belisario,IQCA,Deseable,AOD_mediana,0.12,0.595
Belisario,IQCA,Deseable,AOD_moda,0.068,0.595
Belisario,IQCA,Aceptable,AOD_media,0.227,0.227
Belisario,IQCA,Aceptable,AOD_mediana,0.219,0.219
Belisario,IQCA,Aceptable,AOD_moda,0.219,0.219
Belisario,IQCA_1,Deseable,AOD_media,0.119,0.589
Belisario,IQCA_1,Deseable,AOD_mediana,0.12,0.595
Belisario,IQCA_1,Deseable,AOD_moda,0.068,0.595
Belisario,IQCA_1,Aceptable,AOD_media,0.429,0.429
Belisario,IQCA_1,Aceptable,AOD_mediana,0.415,0.415
Belisario,IQCA_1,Aceptable,AOD_moda,0.543,0.543
Belisario,IQCA_1,Precaucion,AOD_media,0.227,0.227
Belisario,IQCA_1,Precaucion,AOD_mediana,0.219,0.219
Belisario,IQCA_1,Precaucion,AOD_moda,0.219,0.219
Belisario,IQCA_7,Deseable,AOD_media,0.141,0.589
Belisario,IQCA_7,Deseable,AOD_mediana,0.14,0.595
Belisario,IQCA_7,Deseable,AOD_moda,0.109,0.595
Belisario,IQCA_7,Aceptable,AOD_media,0.119,0.525
Belisario,IQCA_7,Aceptable,AOD_mediana,0.12,0.524
Belisario,IQCA_7,Aceptable,AOD_moda,0.068,0.524
Belisario,IQCA_14,Deseable,AOD_media,0.169,0.589
Belisario,IQCA_14,Deseable,AOD_mediana,0.181,0.595
Belisario,IQCA_14,Deseable,AOD_moda,0.104,0.595
Belisario,IQCA_14,Aceptable,AOD_media,0.119,0.541
Belisario,IQCA_14,Aceptable,AOD_mediana,0.12,0.574
Belisario,IQCA_14,Aceptable,AOD_moda,0.068,0.574
Belisario,IQCA_14,Incorrecto,AOD_media,0.393,0.393
Belisario,IQCA_14,Incorrecto,AOD_mediana,0.385,0.385
Belisario,IQCA_14,Incorrecto,AOD_moda,0.347,0.347
Belisario,IQCA_18,Deseable,AOD_media,0.119,0.589
Belisario,IQCA_18,Deseable,AOD_mediana,0.12,0.595
Belisario,IQCA_18,Deseable,AOD_moda,0.068,0.595
Belisario,IQCA_18,Aceptable,AOD_media,0.227,0.541
Belisario,IQCA_18,Aceptable,AOD_mediana,0.219,0.574
Belisario,IQCA_18,Aceptable,AOD_moda,0.201,0.574
Centro,IQCA,Deseable,AOD_media,0.127,0.568
Centro,IQCA,Deseable,AOD_mediana,0.13,0.568
Centro,IQCA,Deseable,AOD_moda,0.072,0.595
Centro,IQCA,Aceptable,AOD_media,0.197,0.465
Centro,IQCA,Aceptable,AOD_mediana,0.192,0.467
Centro,IQCA,Aceptable,AOD_moda,0.185,0.527
Centro,IQCA,Incorrecto,AOD_media,0.421,0.421
Centro,IQCA,Incorrecto,AOD_mediana,0.399,0.399
Centro,IQCA,Incorrecto,AOD_moda,0.396,0.396
Centro,IQCA_1,Deseable,AOD_media,0.127,0.568
Centro,IQCA_1,Deseable,AOD_mediana,0.13,0.568
Centro,IQCA_1,Deseable,AOD_moda,0.072,0.595
Centro,IQCA_1,Aceptable,AOD_media,0.197,0.403
Centro,IQCA_1,Aceptable,AOD_mediana,0.192,0.403
Centro,IQCA_1,Aceptable,AOD_moda,0.185,0.385
Centro,IQCA_1,Precaucion,AOD_media,0.436,0.436
Centro,IQCA_1,Precaucion,AOD_mediana,0.428,0.428
Centro,IQCA_1,Precaucion,AOD_moda,0.343,0.343
Centro,IQCA_1,Incorrecto,AOD_media,0.399,0.469
Centro,IQCA_1,Incorrecto,AOD_mediana,0.358,0.466
Centro,IQCA_1,Incorrecto,AOD_moda,0.358,0.42
Centro,IQCA_7,Deseable,AOD_media,0.165,0.568
Centro,IQCA_7,Deseable,AOD_mediana,0.162,0.568
Centro,IQCA_7,Deseable,AOD_moda,0.121,0.595
Centro,IQCA_7,Aceptable,AOD_media,0.127,0.514
Centro,IQCA_7,Aceptable,AOD_mediana,0.13,0.511
Centro,IQCA_7,Aceptable,AOD_moda,0.096,0.511
Centro,IQCA_7,Precaucion,AOD_media,0.183,0.465
Centro,IQCA_7,Precaucion,AOD_mediana,0.188,0.467
Centro,IQCA_7,Precaucion,AOD_moda,0.072,0.527
Centro,IQCA_7,Incorrecto,AOD_media,0.399,0.469
Centro,IQCA_7,Incorrecto,AOD_mediana,0.358,0.466
Centro,IQCA_7,Incorrecto,AOD_moda,0.358,0.42
Centro,IQCA_14,Deseable,AOD_media,0.127,0.54
Centro,IQCA_14,Deseable,AOD_mediana,0.13,0.557
Centro,IQCA_14,Deseable,AOD_moda,0.072,0.595
Centro,IQCA_14,Aceptable,AOD_media,0.165,0.568
Centro,IQCA_14,Aceptable,AOD_mediana,0.162,0.568
Centro,IQCA_14,Aceptable,AOD_moda,0.121,0.568
Centro,IQCA_14,Incorrecto,AOD_media,0.421,0.421
Centro,IQCA_14,Incorrecto,AOD_mediana,0.399,0.399
Centro,IQCA_14,Incorrecto,AOD_moda,0.396,0.396
Centro,IQCA_18,Deseable,AOD_media,0.127,0.54
Centro,IQCA_18,Deseable,AOD_mediana,0.13,0.557
Centro,IQCA_18,Deseable,AOD_moda,0.072,0.595
Centro,IQCA_18,Aceptable,AOD_media,0.197,0.568
Centro,IQCA_18,Aceptable,AOD_mediana,0.192,0.568
Centro,IQCA_18,Aceptable,AOD_moda,0.185,0.568
Centro,IQCA_18,Precaucion,AOD_media,0.267,0.267
Centro,IQCA_18,Precaucion,AOD_mediana,0.266,0.266
Centro,IQCA_18,Precaucion,AOD_moda,0.196,0.196
Centro,IQCA_18,Incorrecto,AOD_media,0.421,0.504
Centro,IQCA_18,Incorrecto,AOD_mediana,0.399,0.53
Centro,IQCA_18,Incorrecto,AOD_moda,0.396,0.58
LosChillos,IQCA,Deseable,AOD_media,0.134,0.586
LosChillos,IQCA,Deseable,AOD_mediana,0.131,0.583
LosChillos,IQCA,Deseable,AOD_moda,0.076,0.579
LosChillos,IQCA,Incorrecto,AOD_media,0.2,0.525
LosChillos,IQCA,Incorrecto,AOD_mediana,0.195,0.521
LosChillos,IQCA,Incorrecto,AOD_moda,0.155,0.567
LosChillos,IQCA_1,Deseable,AOD_media,0.134,0.586
LosChillos,IQCA_1,Deseable,AOD_mediana,0.131,0.583
LosChillos,IQCA_1,Deseable,AOD_moda,0.076,0.579
LosChillos,IQCA_1,Aceptable,AOD_media,0.266,0.266
LosChillos,IQCA_1,Aceptable,AOD_mediana,0.262,0.262
LosChillos,IQCA_1,Aceptable,AOD_moda,0.273,0.273
LosChillos,IQCA_1,Incorrecto,AOD_media,0.2,0.525
LosChillos,IQCA_1,Incorrecto,AOD_mediana,0.195,0.521
LosChillos,IQCA_1,Incorrecto,AOD_moda,0.155,0.567
LosChillos,IQCA_7,Deseable,AOD_media,0.142,0.586
LosChillos,IQCA_7,Deseable,AOD_mediana,0.144,0.583
LosChillos,IQCA_7,Deseable,AOD_moda,0.105,0.579
LosChillos,IQCA_7,Aceptable,AOD_media,0.134,0.555
LosChillos,IQCA_7,Aceptable,AOD_mediana,0.131,0.563
LosChillos,IQCA_7,Aceptable,AOD_moda,0.076,0.525
LosChillos,IQCA_7,Incorrecto,AOD_media,0.2,0.525
LosChillos,IQCA_7,Incorrecto,AOD_mediana,0.195,0.521
LosChillos,IQCA_7,Incorrecto,AOD_moda,0.155,0.567
LosChillos,IQCA_14,Deseable,AOD_media,0.134,0.586
LosChillos,IQCA_14,Deseable,AOD_mediana,0.131,0.583
LosChillos,IQCA_14,Deseable,AOD_moda,0.076,0.579
LosChillos,IQCA_14,Aceptable,AOD_media,0.142,0.454
LosChillos,IQCA_14,Aceptable,AOD_mediana,0.144,0.452
LosChillos,IQCA_14,Aceptable,AOD_moda,0.105,0.417
LosChillos,IQCA_14,Incorrecto,AOD_media,0.2,0.525
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.195,0.521
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.155,0.567
LosChillos,IQCA_18,Deseable,AOD_media,0.134,0.586
LosChillos,IQCA_18,Deseable,AOD_mediana,0.131,0.583
LosChillos,IQCA_18,Deseable,AOD_moda,0.076,0.579
LosChillos,IQCA_18,Aceptable,AOD_media,0.322,0.322
LosChillos,IQCA_18,Aceptable,AOD_mediana,0.311,0.311
LosChillos,IQCA_18,Aceptable,AOD_moda,0.304,0.304
LosChillos,IQCA_18,Incorrecto,AOD_media,0.2,0.525
LosChillos,IQCA_18,Incorrecto,AOD_mediana,0.195,0.521
LosChillos,IQCA_18,Incorrecto,AOD_moda,0.155,0.567
ElCamal,IQCA,Deseable,AOD_media,0.138,0.578
ElCamal,IQCA,Deseable,AOD_mediana,0.137,0.578
ElCamal,IQCA,Deseable,AOD_moda,0.074,0.595
ElCamal,IQCA,Aceptable,AOD_media,0.197,0.562
ElCamal,IQCA,Aceptable,AOD_mediana,0.186,0.562
ElCamal,IQCA,Aceptable,AOD_moda,0.185,0.562
ElCamal,IQCA_1,Deseable,AOD_media,0.138,0.561
ElCamal,IQCA_1,Deseable,AOD_mediana,0.137,0.557
ElCamal,IQCA_1,Deseable,AOD_moda,0.074,0.595
ElCamal,IQCA_1,Aceptable,AOD_media,0.272,0.578
ElCamal,IQCA_1,Aceptable,AOD_mediana,0.271,0.578
ElCamal,IQCA_1,Aceptable,AOD_moda,0.245,0.578
ElCamal,IQCA_1,Alarma,AOD_media,0.421,0.421
ElCamal,IQCA_1,Alarma,AOD_mediana,0.415,0.415
ElCamal,IQCA_1,Alarma,AOD_moda,0.377,0.377
ElCamal,IQCA_1,Incorrecto,AOD_media,0.276,0.344
ElCamal,IQCA_1,Incorrecto,AOD_mediana,0.278,0.336
ElCamal,IQCA_1,Incorrecto,AOD_moda,0.248,0.308
ElCamal,IQCA_7,Deseable,AOD_media,0.168,0.562
ElCamal,IQCA_7,Deseable,AOD_mediana,0.166,0.562
ElCamal,IQCA_7,Deseable,AOD_moda,0.121,0.58
ElCamal,IQCA_7,Aceptable,AOD_media,0.138,0.544
ElCamal,IQCA_7,Aceptable,AOD_mediana,0.137,0.557
ElCamal,IQCA_7,Aceptable,AOD_moda,0.096,0.595
ElCamal,IQCA_7,Precaucion,AOD_media,0.176,0.578
ElCamal,IQCA_7,Precaucion,AOD_mediana,0.177,0.578
ElCamal,IQCA_7,Precaucion,AOD_moda,0.074,0.578
ElCamal,IQCA_7,Incorrecto,AOD_media,0.276,0.398
ElCamal,IQCA_7,Incorrecto,AOD_mediana,0.278,0.396
ElCamal,IQCA_7,Incorrecto,AOD_moda,0.248,0.396
ElCamal,IQCA_14,Deseable,AOD_media,0.225,0.578
ElCamal,IQCA_14,Deseable,AOD_mediana,0.215,0.578
ElCamal,IQCA_14,Deseable,AOD_moda,0.184,0.595
ElCamal,IQCA_14,Aceptable,AOD_media,0.138,0.562
ElCamal,IQCA_14,Aceptable,AOD_mediana,0.137,0.562
ElCamal,IQCA_14,Aceptable,AOD_moda,0.074,0.58
ElCamal,IQCA_14,Precaucion,AOD_media,0.388,0.544
ElCamal,IQCA_14,Precaucion,AOD_mediana,0.388,0.549
ElCamal,IQCA_14,Precaucion,AOD_moda,0.388,0.516
ElCamal,IQCA_14,Alarma,AOD_media,0.394,0.394
ElCamal,IQCA_14,Alarma,AOD_mediana,0.379,0.379
ElCamal,IQCA_14,Alarma,AOD_moda,0.275,0.275
ElCamal,IQCA_14,Incorrecto,AOD_media,0.284,0.481
ElCamal,IQCA_14,Incorrecto,AOD_mediana,0.282,0.481
ElCamal,IQCA_14,Incorrecto,AOD_moda,0.28,0.481
ElCamal,IQCA_18,Deseable,AOD_media,0.138,0.578
ElCamal,IQCA_18,Deseable,AOD_mediana,0.137,0.578
ElCamal,IQCA_18,Deseable,AOD_moda,0.096,0.595
ElCamal,IQCA_18,Aceptable,AOD_media,0.176,0.561
ElCamal,IQCA_18,Aceptable,AOD_mediana,0.177,0.55
ElCamal,IQCA_18,Aceptable,AOD_moda,0.074,0.549
ElCamal,IQCA_18,Precaucion,AOD_media,0.284,0.284
ElCamal,IQCA_18,Precaucion,AOD_mediana,0.279,0.279
ElCamal,IQCA_18,Precaucion,AOD_moda,0.264,0.264
ElCamal,IQCA_18,Incorrecto,AOD_media,0.284,0.398
ElCamal,IQCA_18,Incorrecto,AOD_mediana,0.282,0.396
ElCamal,IQCA_18,Incorrecto,AOD_moda,0.28,0.396
